Season,First Name,Last Name,Team,Age,PP,2P,WAR,GB,GP,PA,AB,H,HR,AVG,OBP,SLG,OPS,R,1B,2B,3B,RBI,XBH,SB,CS,BB,K,wOBA,ISO,BABIP,SH,SF,TB,HBP,E,PB,PA/G,AB/HR,K%,BB%,XBH%,wRAA,wSB,Def,Pos,Corr,RAA,WAA,WAR,qAVG,Aggr,SB%,RS%,E/GF,PB/GF,adjBA
20,Biff,Ironbarge Jr.,SPT,28,SS,2B,1.7,78,80,254,231,56,11,.242,.307,.437,.744,31,33,12,0,29,23,0,2,21,53,.326,.195,.268,0,1,101,1,5,0,3.2,21.0,0.2294372294,.083,.411,1.52,-1.02,0.02,-0.75,0.200,-0.03,0.00,1.7,0.242,0.036,0.000,0.299,0.072,0.000,0.265
20,Memphis,Ross,GLA,29,1B,LF,1.3,77,80,260,231,57,6,.247,.320,.385,.706,20,39,10,2,23,18,4,4,21,34,.314,.139,.264,1,2,89,5,0,0,3.3,38.5,0.1471861472,.081,.316,-3.32,-1.14,0.57,-1.13,0.204,-4.83,-0.48,1.3,0.247,0.123,0.500,0.182,0.000,0.000,0.274
20,J.J. Frankie,Jacques-Jean,SCS,29,CF,OF,0.9,80,80,263,240,60,3,.250,.313,.329,.642,28,47,10,0,24,13,6,2,21,43,.290,.079,.294,1,0,79,1,2,0,3.3,80.0,0.1791666667,.080,.217,-8.15,0.15,-0.62,-0.87,0.207,-9.28,-0.93,0.9,0.250,0.116,0.750,0.316,0.028,0.000,0.255
20,Mauricio,Atkinson,BOS,28,3B,1B,1.6,78,80,263,236,60,8,.254,.321,.415,.736,33,40,10,2,40,20,11,2,21,53,.324,.161,.294,1,2,98,3,4,0,3.3,29.5,0.2245762712,.080,.333,-2.65,1.16,0.25,-0.52,0.207,-1.55,-0.16,1.6,0.254,0.203,0.846,0.329,0.058,0.000,0.256
20,Oskar,Kubicek,KBC,26,RF,OF,1.5,80,80,258,228,58,3,.254,.318,.351,.669,30,43,11,1,31,15,10,0,21,41,.298,.096,.293,3,4,80,2,0,0,3.2,76.0,0.1798245614,.081,.259,-5.00,1.86,1.34,-0.65,0.203,-2.26,-0.23,1.5,0.254,0.152,1.000,0.346,0.000,0.000,0.255
20,Zaylee,Garrett,BSD,29,3B,1B,1.1,69,80,233,208,53,2,.255,.323,.365,.689,21,35,15,1,18,18,1,1,21,35,.307,.111,.295,1,2,76,1,7,0,2.9,104.0,0.1682692308,.090,.340,-2.01,-0.37,-2.51,-0.46,0.183,-5.17,-0.52,1.1,0.255,0.035,0.500,0.260,0.114,0.000,0.256
20,Marco,McKay,MSLA,32,SS,3B,2.0,78,80,251,226,58,10,.257,.328,.425,.753,27,40,8,0,40,18,3,3,21,71,.334,.168,.331,1,0,96,3,3,0,3.1,22.6,0.314159292,.084,.310,1.55,-0.89,1.81,0.63,0.197,3.30,0.33,2.0,0.257,0.094,0.500,0.236,0.043,0.000,0.237
20,Ma,Soul,GLA,27,CF,OF,1.4,80,80,278,252,65,6,.258,.313,.397,.710,26,43,15,1,24,22,1,1,21,36,.312,.139,.276,0,4,100,1,1,0,3.5,42.0,0.1428571429,.076,.338,-4.03,-0.39,0.17,-0.87,0.218,-4.91,-0.49,1.4,0.258,0.031,0.500,0.247,0.014,0.000,0.274
20,Ken,Yafilme,BUS,25,2B,3B,1.6,51,55,171,145,39,7,.269,.359,.483,.842,24,22,10,0,24,17,0,0,21,24,.366,.214,.274,1,3,70,1,2,0,3.1,20.7,0.1655172414,.123,.436,3.35,-0.10,0.98,0.45,0.134,4.81,0.48,1.6,0.181,0.000,0.000,0.315,0.044,0.000,0.284
20,Jay-Grey,Jaygerson,PAL,22,SS,,1.9,64,80,205,181,49,6,.271,.343,.448,.791,23,30,12,1,35,19,1,0,21,38,.346,.177,.309,1,2,81,0,1,0,2.6,30.2,0.2099447514,.102,.388,2.75,0.09,2.45,-0.12,0.161,5.33,0.54,1.9,0.227,0.020,1.000,0.266,0.018,0.000,0.260
20,Panzer,Fist,DAK,29,1B,3B,2.1,78,80,284,258,71,15,.275,.336,.500,.836,39,44,11,1,43,27,2,1,21,52,.364,.225,.292,1,1,129,3,9,0,3.6,17.2,0.2015503876,.074,.380,8.43,-0.20,-5.64,-1.36,0.223,1.46,0.15,2.1,0.275,0.044,0.667,0.300,0.130,0.000,0.280
20,Rog,Morgan,SCS,27,1B,3B,1.5,69,80,238,214,61,5,.285,.350,.425,.775,28,42,13,1,29,19,14,7,21,57,.343,.140,.366,1,1,91,1,5,0,3.0,42.8,0.2663551402,.088,.311,2.56,-0.49,-2.66,-1.20,0.187,-1.60,-0.16,1.5,0.285,0.328,0.667,0.295,0.082,0.000,0.236
20,Hector,Hebert,BBR,30,C,RF,1.8,62,80,207,182,53,4,.291,.366,.407,.772,17,41,7,1,18,12,0,0,21,40,.344,.115,.353,2,1,74,1,1,1,2.6,45.5,0.2197802198,.101,.226,3.39,-0.14,-0.36,0.99,0.163,4.05,0.41,1.8,0.245,0.000,0.000,0.183,0.018,0.018,0.249
20,Pak,Ye-Jun,MSLA,21,RF,OF,2.5,78,80,263,238,73,8,.307,.363,.483,.846,38,48,16,1,26,25,14,4,21,43,.369,.176,.344,1,2,115,1,5,0,3.3,29.8,0.1806722689,.080,.342,9.09,0.85,-2.63,-0.64,0.207,6.88,0.69,2.5,0.307,0.257,0.778,0.345,0.072,0.000,0.269
20,Ryland,Baja,MTL,32,3B,1B,2.9,80,80,289,265,82,9,.309,.365,.475,.840,45,56,17,0,38,26,10,1,21,42,.369,.166,.341,1,0,126,2,5,0,3.6,29.4,0.158490566,.073,.317,8.95,1.38,-0.45,-0.53,0.227,9.58,0.96,2.9,0.309,0.139,0.909,0.375,0.070,0.000,0.276
20,Reemus,Freeman,JSB,29,3B,1B,4.0,80,80,292,266,88,16,.331,.378,.571,.949,45,57,14,1,48,31,5,2,21,39,.409,.241,.336,1,3,152,1,4,0,3.7,16.6,0.1466165414,.072,.352,20.34,-0.07,0.34,-0.53,0.229,20.31,2.04,4.0,0.331,0.089,0.714,0.309,0.056,0.000,0.298
20,Towle,Barnett,SCS,39,RF,1B/OF,0.3,70,80,207,185,36,6,.195,.277,.319,.596,23,25,5,0,27,11,1,0,20,75,.270,.124,.288,1,0,59,1,3,0,2.6,30.8,0.4054054054,.097,.306,-9.78,0.10,-1.28,-0.07,0.163,-10.87,-1.09,0.3,0.167,0.022,1.000,0.333,0.048,0.000,0.201
20,Panini,Tuscadero,PAL,28,SS,2B,1.0,78,80,289,263,56,9,.213,.271,.369,.640,23,34,12,1,30,22,1,1,20,48,.282,.156,.225,1,3,97,2,2,0,3.6,29.2,0.1825095057,.069,.393,-11.05,-0.37,2.38,-0.75,0.227,-9.57,-0.96,1.0,0.213,0.036,0.500,0.203,0.029,0.000,0.269
20,Dainty,Villanueva,CHI,31,RF,LF,0.6,75,80,238,212,46,6,.217,.288,.349,.637,28,30,10,0,25,16,2,1,20,54,.285,.132,.260,2,2,74,2,2,0,3.0,35.3,0.2547169811,.084,.348,-6.84,-0.16,-0.37,-2.75,0.187,-9.93,-1.00,0.6,0.217,0.058,0.667,0.355,0.030,0.000,0.243
20,Kaylani,Love,KBC,30,RF,OF,0.9,80,80,271,243,55,5,.226,.293,.337,.630,32,39,10,1,26,16,10,4,20,50,.282,.111,.262,1,3,82,4,2,0,3.4,48.6,0.2057613169,.074,.291,-8.82,0.06,-0.24,-0.65,0.213,-9.43,-0.95,0.9,0.226,0.222,0.714,0.365,0.028,0.000,0.253
20,Branwen,Badham,JSB,25,2B,,1.1,75,80,244,220,50,8,.227,.291,.386,.677,26,31,11,0,29,19,0,0,20,35,.299,.159,.233,0,3,85,1,6,0,3.1,27.5,0.1590909091,.082,.380,-4.38,-0.11,-1.36,0.30,0.192,-5.36,-0.54,1.1,0.227,0.000,0.000,0.286,0.090,0.000,0.278
20,Vito,Pennington,BSD,36,RF,LF,0.4,74,80,219,197,46,6,.234,.301,.350,.652,17,35,5,0,20,11,1,1,20,73,.292,.117,.333,0,2,69,0,6,0,2.7,32.8,0.3705583756,.091,.239,-4.64,-0.37,-3.54,-2.71,0.172,-11.09,-1.11,0.4,0.234,0.036,0.500,0.183,0.091,0.000,0.210
20,John,Villalobos,NYF,31,2B,,0.8,79,80,240,216,55,3,.255,.318,.343,.661,27,42,10,0,28,13,4,1,20,45,.297,.088,.306,1,2,74,1,9,0,3.0,72.0,0.2083333333,.083,.236,-5.47,0.21,-3.54,0.31,0.189,-8.30,-0.83,0.8,0.255,0.079,0.800,0.329,0.128,0.000,0.247
20,Babu,Salah,DUB,32,RF,LF,1.5,76,80,271,248,64,9,.258,.321,.419,.740,37,43,11,1,26,21,1,1,20,44,.327,.161,.282,0,0,104,3,1,0,3.4,27.6,0.1774193548,.074,.328,-0.66,-0.39,0.43,-2.79,0.213,-3.20,-0.32,1.5,0.258,0.030,0.500,0.359,0.015,0.000,0.272
20,Bertrand,Renaudin,VAL,22,SS,3B,2.4,74,80,274,249,66,11,.265,.322,.458,.780,37,40,15,0,24,26,0,1,20,30,.341,.193,.262,1,2,114,2,5,0,3.4,22.6,0.1204819277,.073,.394,4.77,-0.58,0.02,0.60,0.215,5.02,0.50,2.4,0.265,0.016,0.000,0.338,0.076,0.000,0.295
20,Pastel,Harper,NGO,37,1B,,1.7,77,80,277,251,68,6,.271,.337,.386,.723,26,51,11,0,22,17,3,3,20,41,.324,.116,.304,1,0,97,5,1,0,3.5,41.8,0.1633466135,.072,.250,1.16,-0.91,-0.23,-2.29,0.218,-2.04,-0.21,1.7,0.271,0.079,0.500,0.230,0.015,0.000,0.268
20,Sophie,Bikes,NYN,25,CF,OF,2.6,79,80,292,268,75,7,.280,.332,.433,.765,44,50,16,2,23,25,26,1,20,41,.336,.153,.306,0,2,116,2,2,0,3.7,38.3,0.1529850746,.068,.333,2.31,4.59,-0.63,-0.86,0.229,5.64,0.57,2.6,0.280,0.375,0.963,0.411,0.028,0.000,0.272
20,Poppy,Pipps,SEO,29,CF,1B/OF,2.2,71,80,242,215,62,8,.288,.365,.456,.821,36,44,8,2,26,18,15,2,20,52,.363,.167,.348,1,0,98,6,2,0,3.0,26.9,0.2418604651,.083,.290,4.22,1.95,-0.71,-0.58,0.190,5.07,0.51,2.2,0.288,0.243,0.882,0.350,0.032,0.000,0.253
20,Sigurd,Bastani,CAR,36,CF,1B/OF,2.2,77,80,257,232,67,11,.289,.350,.470,.820,32,47,9,0,33,20,0,0,20,41,.359,.181,.308,0,2,109,3,0,0,3.2,21.1,0.1767241379,.078,.299,4.54,-0.15,0.94,-0.63,0.202,4.90,0.49,2.2,0.289,0.000,0.000,0.266,0.000,0.000,0.280
20,Jayzax,Taylor,BOS,23,LF,RF,2.1,78,80,258,230,67,7,.291,.348,.457,.804,34,43,17,0,38,24,10,4,20,65,.351,.165,.370,2,4,105,2,2,0,3.2,32.9,0.2826086957,.078,.358,2.88,0.06,-0.57,0.75,0.203,3.33,0.33,2.1,0.291,0.215,0.714,0.329,0.029,0.000,0.237
20,Boba,Crush,JSB,25,3B,SS,2.7,72,80,248,223,65,11,.291,.355,.489,.844,33,43,11,0,37,22,4,3,20,31,.370,.197,.298,3,0,109,2,4,0,3.1,20.3,0.1390134529,.081,.338,9.62,-0.69,0.56,0.06,0.195,9.74,0.98,2.7,0.291,0.108,0.571,0.289,0.063,0.000,0.293
20,Smoke,Singleton,JSB,28,CF,OF,3.2,77,80,274,247,76,10,.308,.366,.486,.852,44,52,14,0,41,24,18,3,20,42,.373,.178,.335,1,2,120,4,1,0,3.4,24.7,0.1700404858,.073,.316,11.34,2.09,0.13,-0.84,0.215,12.94,1.30,3.2,0.308,0.276,0.857,0.378,0.015,0.000,0.277
20,Cedric,Lacampaigne,CAR,20,3B,1B/OF,2.8,79,80,266,245,76,14,.310,.362,.522,.885,36,52,10,0,38,24,14,6,20,28,.386,.212,.305,1,0,128,0,4,0,3.3,17.5,0.1142857143,.075,.316,10.22,-0.06,-0.88,-0.09,0.209,9.41,0.94,2.8,0.310,0.278,0.700,0.268,0.057,0.000,0.306
20,Harley,Moyer,GLA,36,3B,SS,0.2,80,80,241,217,41,7,.189,.263,.323,.585,23,26,8,0,22,15,3,0,19,60,.264,.134,.225,1,1,70,3,8,0,3.0,31.0,0.2764976959,.079,.366,-12.87,0.50,-2.18,0.06,0.189,-14.30,-1.43,0.2,0.189,0.063,1.000,0.286,0.113,0.000,0.240
20,Vidar,Ousted,DAK,23,C,RF,0.1,64,80,192,171,34,1,.199,.277,.263,.541,15,25,8,0,22,9,0,1,19,46,.249,.064,.264,1,1,45,0,0,4,2.4,171.0,0.269005848,.099,.265,-11.62,-0.55,-0.90,1.02,0.151,-11.89,-1.19,0.1,0.157,0.023,0.000,0.269,0.000,0.070,0.223
20,Silvio,Muramasa,CDMX,25,2B,SS,0.2,78,80,235,211,44,3,.209,.276,.284,.560,12,34,7,0,17,10,0,2,19,68,.256,.076,.291,3,1,60,1,5,0,2.9,70.3,0.3222748815,.081,.227,-13.06,-1.02,-0.13,-0.19,0.185,-14.21,-1.43,0.2,0.209,0.037,0.000,0.148,0.072,0.000,0.213
20,Desmond,Richard,MFP,32,C,,0.9,71,80,229,207,44,5,.213,.285,.329,.614,20,30,9,0,21,14,0,0,19,43,.277,.116,.245,1,0,68,2,0,0,2.9,41.4,0.2077294686,.083,.318,-8.67,-0.11,0.89,1.35,0.180,-6.35,-0.64,0.9,0.213,0.000,0.000,0.250,0.000,0.000,0.255
20,Marge,Pharma,MSLA,35,3B,IF,0.6,69,77,212,190,41,2,.216,.289,.274,.563,18,34,5,0,15,7,9,1,19,57,.259,.058,.295,1,1,52,1,4,2,2.8,95.0,0.3,.090,.171,-11.20,1.23,-0.65,1.55,0.167,-8.90,-0.89,0.6,0.190,0.185,0.900,0.271,0.065,0.033,0.217
20,Charlie,Sanchez,MSLA,38,2B,SS,0.8,77,80,261,237,53,7,.224,.285,.363,.647,27,34,12,0,29,19,0,0,19,64,.288,.139,.274,1,2,86,2,7,0,3.3,33.9,0.2700421941,.073,.358,-8.00,-0.12,-1.76,-0.19,0.205,-9.86,-0.99,0.8,0.224,0.000,0.000,0.299,0.102,0.000,0.240
20,Fizzy,Tallboy,SCS,25,C,,1.1,57,80,195,173,39,6,.225,.313,.364,.677,28,27,6,0,15,12,0,0,19,33,.305,.139,.246,0,0,63,3,0,0,2.4,28.8,0.1907514451,.097,.308,-3.77,-0.11,0.72,1.09,0.153,-1.92,-0.19,1.1,0.181,0.000,0.000,0.400,0.000,0.000,0.267
20,Sincere,Cabbagestalk,DAK,25,CF,OF,0.7,69,80,234,212,48,5,.226,.288,.340,.627,24,34,9,0,23,14,2,2,19,53,.280,.113,.276,1,2,72,0,0,0,2.9,42.4,0.25,.081,.292,-8.49,-0.61,0.83,-0.75,0.184,-8.85,-0.89,0.7,0.226,0.075,0.500,0.306,0.000,0.000,0.242
20,Adelina,Humphrey,GLA,31,C,LF,1.1,65,80,198,175,41,2,.234,.315,.337,.652,14,27,12,0,13,14,2,1,19,38,.295,.103,.287,1,1,59,2,0,0,2.5,87.5,0.2171428571,.096,.341,-5.55,-0.15,0.89,2.49,0.156,-2.18,-0.22,1.1,0.190,0.063,0.667,0.200,0.000,0.000,0.243
20,Cam,Acosta,BBR,24,3B,SS,1.2,72,80,235,212,50,8,.236,.298,.363,.661,25,39,3,0,19,11,0,0,19,46,.294,.127,.261,0,3,77,1,3,0,2.9,26.5,0.2169811321,.081,.220,-5.72,-0.13,1.35,0.06,0.185,-4.26,-0.43,1.2,0.236,0.000,0.000,0.274,0.047,0.000,0.261
20,Frankie,Jager,CDMX,29,CF,OF,2.0,74,78,261,240,57,12,.238,.292,.463,.755,31,30,12,3,32,27,22,3,19,35,.327,.225,.232,1,1,111,0,1,0,3.3,20.0,0.1458333333,.073,.474,0.20,2.94,0.10,-0.81,0.205,2.64,0.26,2.0,0.238,0.510,0.880,0.297,0.015,0.000,0.291
20,Bober,Jackson Jr.,GLA,26,LF,OF,1.1,76,80,247,226,55,2,.243,.305,.332,.637,18,40,12,1,13,15,2,0,19,43,.287,.088,.293,1,0,75,1,0,0,3.1,113.0,0.1902654867,.077,.273,-8.53,0.27,1.11,0.70,0.194,-6.26,-0.63,1.1,0.243,0.033,1.000,0.219,0.000,0.000,0.249
20,Itsami,Mario,NGO,28,3B,IF/OF,1.2,73,80,253,229,56,4,.245,.313,.358,.672,23,39,12,1,19,17,8,5,19,69,.301,.114,.333,1,0,82,4,3,0,3.2,57.3,0.3013100437,.075,.304,-3.46,-0.78,0.49,-1.58,0.199,-5.14,-0.52,1.2,0.245,0.210,0.615,0.253,0.046,0.000,0.222
20,Plaid,Rasputin,CHI,30,1B,,2.2,77,80,267,242,60,14,.248,.311,.500,.811,36,31,11,4,36,29,2,3,19,45,.350,.252,.249,0,2,121,4,0,0,3.3,17.3,0.1859504132,.071,.483,5.98,-1.07,0.56,-2.29,0.210,3.40,0.34,2.2,0.248,0.093,0.400,0.319,0.000,0.000,0.285
20,Marlon,Sanders,PAL,33,RF,1B/OF,1.7,58,80,183,163,43,9,.264,.339,.460,.799,25,29,5,0,25,14,2,0,19,43,.351,.196,.304,0,1,75,0,0,0,2.3,18.1,0.263803681,.104,.326,3.03,0.30,0.90,-0.06,0.144,4.31,0.43,1.7,0.199,0.042,1.000,0.302,0.000,0.000,0.260
20,Furby,Funderberg,DUB,22,CF,1B,1.4,60,80,176,152,41,5,.270,.349,.441,.789,22,26,9,1,31,15,2,1,19,41,.346,.171,.330,1,3,67,1,0,0,2.2,30.4,0.2697368421,.108,.366,2.22,-0.15,0.56,-0.65,0.138,2.12,0.21,1.4,0.190,0.065,0.667,0.304,0.000,0.000,0.242
20,Cheddar,Cassidy,VAL,23,1B,,1.9,75,80,243,221,60,9,.271,.333,.434,.768,25,43,7,1,29,17,5,1,19,40,.338,.163,.295,0,1,96,2,0,0,3.0,24.6,0.1809954751,.078,.283,3.85,0.41,0.55,-2.23,0.191,2.77,0.28,1.9,0.271,0.094,0.833,0.222,0.000,0.000,0.274
20,Sun-Lee,Kim,PAL,29,1B,3B,2.0,71,80,215,192,53,10,.276,.346,.479,.825,29,34,9,0,33,19,0,1,19,62,.361,.203,.355,1,1,92,2,0,0,2.7,19.2,0.3229166667,.088,.358,5.33,-0.57,1.32,-1.23,0.169,5.01,0.50,2.0,0.245,0.018,0.000,0.297,0.000,0.000,0.240
20,Slap,Dappy,VAL,28,RF,LF,1.7,69,80,246,224,62,5,.277,.335,.402,.736,27,44,13,0,19,18,1,1,19,23,.327,.125,.289,1,1,90,1,0,0,3.1,44.8,0.1026785714,.077,.290,1.66,-0.39,1.10,-2.53,0.193,0.04,0.00,1.7,0.277,0.031,0.500,0.286,0.000,0.000,0.285
20,Braydon,Franklin,VAL,33,2B,IF,2.5,64,80,200,178,50,8,.281,.348,.517,.865,22,26,14,2,26,24,3,2,19,43,.374,.236,.328,2,1,92,0,3,0,2.5,22.3,0.2415730337,.095,.480,8.83,-0.40,0.85,1.57,0.157,11.01,1.10,2.5,0.231,0.111,0.600,0.230,0.053,0.000,0.259
20,Boo,Huffman,DUB,32,LF,OF,2.0,72,80,249,227,64,7,.282,.339,.427,.766,29,45,12,0,25,19,5,2,19,48,.338,.145,.329,1,1,97,1,1,0,3.1,32.4,0.2114537445,.076,.297,1.55,-0.04,0.26,0.66,0.196,2.63,0.26,2.0,0.282,0.108,0.714,0.286,0.016,0.000,0.258
20,Rhyse,Vargas,NYF,34,LF,OF,2.0,64,80,223,200,58,8,.290,.345,.465,.810,27,39,11,0,29,19,1,0,19,34,.352,.175,.309,0,4,93,0,2,0,2.8,25.0,0.17,.085,.328,4.73,0.07,-0.64,0.59,0.175,4.93,0.49,2.0,0.290,0.017,1.000,0.275,0.035,0.000,0.277
20,Chappie,Johnson,JSB,33,CF,1B,4.1,80,80,284,259,89,12,.344,.390,.579,.969,47,55,19,3,47,34,4,3,19,48,.417,.236,.383,2,2,150,2,0,0,3.6,21.6,0.1853281853,.067,.382,21.80,-0.71,0.75,-0.87,0.223,21.18,2.13,4.1,0.344,0.092,0.571,0.357,0.000,0.000,0.277
20,Alleycat,Crunchwrap,BUS,31,2B,,2.7,49,49,179,156,54,6,.346,.427,.506,.933,34,41,7,0,28,13,18,0,19,15,.412,.160,.356,1,0,79,3,2,0,3.7,26.0,0.09615384615,.106,.241,10.14,3.46,0.62,0.19,0.141,14.56,1.46,2.7,0.250,0.286,1.000,0.400,0.046,0.000,0.298
20,Jakub,Miazga,BBR,27,SS,2B,0.8,80,80,269,245,52,10,.212,.265,.384,.649,25,31,10,1,39,21,2,0,18,45,.284,.171,.216,1,4,94,1,7,0,3.4,24.5,0.1836734694,.067,.404,-8.92,0.29,-1.46,-0.77,0.211,-10.65,-1.07,0.8,0.212,0.040,1.000,0.246,0.098,0.000,0.273
20,Cumulo,Buffims,GLA,25,SS,2B,1.1,80,80,256,233,55,8,.236,.297,.395,.692,23,34,13,0,23,21,0,0,18,51,.305,.159,.267,0,2,92,3,6,0,3.2,29.1,0.2188841202,.070,.382,-5.16,-0.12,-0.67,-0.77,0.201,-6.52,-0.65,1.1,0.236,0.000,0.000,0.221,0.084,0.000,0.258
20,Levi,Ware,HAV,31,LF,,0.8,80,80,299,269,67,4,.249,.302,.327,.629,26,54,9,0,21,13,0,3,18,49,.282,.078,.286,4,4,88,4,2,0,3.7,67.3,0.1821561338,.060,.194,-10.27,-1.51,-0.76,-0.02,0.235,-12.33,-1.24,0.8,0.249,0.039,0.000,0.259,0.028,0.000,0.256
20,Chris,Christmas,NYN,20,3B,SS,2.2,77,80,266,240,64,15,.267,.317,.500,.817,32,38,11,0,57,26,0,2,18,53,.352,.233,.277,1,5,120,2,6,0,3.3,16.0,0.2208333333,.068,.406,5.27,-1.03,-0.76,0.06,0.209,3.76,0.38,2.2,0.267,0.034,0.000,0.246,0.088,0.000,0.278
20,Ahmed,Farahani,BSD,33,1B,,2.0,73,80,259,238,64,12,.269,.328,.471,.799,37,41,10,1,38,23,5,5,18,53,.350,.202,.301,0,0,112,3,2,0,3.2,19.8,0.2226890756,.069,.359,6.37,-1.38,-1.04,-2.17,0.204,1.98,0.20,2.0,0.269,0.161,0.500,0.342,0.031,0.000,0.268
20,Patsy,Traveller,KBC,22,SS,3B,1.5,74,80,235,214,59,5,.276,.330,.379,.709,26,47,7,0,28,12,3,0,18,51,.316,.103,.340,2,1,81,0,6,0,2.9,42.8,0.238317757,.077,.203,-1.28,0.46,-0.76,0.60,0.185,-0.80,-0.08,1.5,0.276,0.046,1.000,0.292,0.091,0.000,0.245
20,Viper,Rattlebattle,PDX,27,CF,1B,1.9,74,80,250,227,65,2,.286,.352,.388,.740,26,46,17,0,21,19,10,0,18,37,.331,.101,.335,0,0,88,5,0,0,3.1,113.5,0.1629955947,.072,.292,0.31,1.85,0.69,-0.80,0.196,2.24,0.22,1.9,0.286,0.145,1.000,0.279,0.000,0.000,0.257
20,Petra,Kraasenberg,SCS,26,LF,RF,2.1,80,80,270,246,71,6,.289,.346,.411,.756,29,53,12,0,34,18,5,2,18,43,.336,.122,.328,1,1,101,4,1,0,3.4,41.0,0.174796748,.067,.254,1.40,-0.06,0.25,0.77,0.212,2.57,0.26,2.1,0.289,0.093,0.714,0.264,0.014,0.000,0.265
20,"Greta ""Ice""",Vixen,MFP,26,LF,1B/OF,2.0,67,80,209,189,55,6,.291,.353,.444,.797,25,39,9,1,18,16,0,2,18,27,.352,.153,.314,2,0,84,0,0,0,2.6,31.5,0.1428571429,.086,.291,4.53,-1.02,1.05,0.53,0.164,5.25,0.53,2.0,0.255,0.035,0.000,0.284,0.000,0.000,0.279
20,Ryne,Riverbend,HAV,36,CF,OF,2.4,74,80,274,246,73,6,.297,.353,.451,.804,39,48,18,1,36,25,7,4,18,35,.352,.154,.322,2,3,111,5,1,0,3.4,41.0,0.1422764228,.066,.342,5.94,-0.55,0.10,-0.81,0.215,4.89,0.49,2.4,0.297,0.155,0.636,0.367,0.015,0.000,0.274
20,Suna,Ehmani,MSLA,27,C,1B,0.8,59,80,160,138,27,3,.196,.297,.326,.624,12,15,9,0,13,12,2,0,17,34,.285,.130,.238,2,0,45,3,0,1,2.0,46.0,0.2463768116,.106,.444,-5.20,0.32,0.22,2.08,0.126,-2.45,-0.25,0.8,0.125,0.057,1.000,0.205,0.000,0.019,0.241
20,Dave,Honker,CAR,35,LF,,0.1,66,80,210,187,37,4,.198,.264,.299,.564,18,27,5,1,23,10,5,3,17,46,.254,.102,.236,2,3,56,1,0,0,2.6,46.8,0.2459893048,.081,.270,-13.89,-0.45,0.67,-0.02,0.165,-13.52,-1.36,0.1,0.171,0.178,0.625,0.275,0.000,0.000,0.241
20,Ivor,Roberts,SPT,36,3B,SS,0.7,77,80,233,210,46,3,.219,.283,.314,.598,20,32,11,0,20,14,5,2,17,61,.269,.095,.289,0,3,66,3,5,0,2.9,70.0,0.2904761905,.073,.304,-9.17,-0.01,0.03,0.06,0.183,-8.91,-0.89,0.7,0.219,0.135,0.714,0.270,0.073,0.000,0.223
20,Erik,Sigrun,DUB,30,SS,2B,1.0,80,80,260,238,58,5,.244,.293,.357,.651,24,41,12,0,28,17,0,0,17,51,.288,.113,.286,1,3,85,1,3,0,3.3,47.6,0.2142857143,.065,.293,-8.69,-0.13,1.69,-0.77,0.204,-7.70,-0.77,1.0,0.244,0.000,0.000,0.268,0.042,0.000,0.250
20,Selene,Aberdeen,HON,22,SS,,1.3,71,80,228,203,50,4,.246,.316,.379,.695,26,31,15,0,21,19,2,1,17,51,.309,.133,.305,0,3,77,5,8,0,2.9,50.8,0.2512315271,.075,.380,0.12,-0.16,-2.71,-0.14,0.179,-2.71,-0.27,1.3,0.246,0.057,0.667,0.324,0.127,0.000,0.238
20,John,Halo,MSLA,36,1B,,1.2,76,77,255,235,61,7,.260,.310,.387,.697,22,45,9,0,21,16,0,1,17,57,.308,.128,.312,0,2,91,1,0,0,3.3,33.6,0.2425531915,.067,.262,-3.55,-0.59,0.56,-2.26,0.200,-5.64,-0.57,1.2,0.260,0.016,0.000,0.208,0.000,0.000,0.248
20,Sludge,Grimer,BUS,23,C,1B,1.4,64,80,210,190,50,6,.263,.322,.421,.743,25,32,12,0,22,18,0,0,17,29,.327,.158,.282,2,1,80,0,0,2,2.6,31.7,0.1526315789,.081,.360,-2.39,-0.11,-0.17,2.25,0.165,-0.25,-0.02,1.4,0.231,0.000,0.000,0.311,0.000,0.035,0.276
20,Skip,Seranthony,NGO,30,SS,2B,1.5,68,80,210,190,53,3,.279,.335,.368,.703,25,43,6,1,17,10,2,2,17,65,.314,.089,.403,1,2,70,0,1,0,2.6,63.3,0.3421052632,.081,.189,-0.80,-0.63,2.66,-0.66,0.165,0.73,0.07,1.5,0.245,0.067,0.500,0.328,0.017,0.000,0.208
20,Fruscar,Bravaldo,MFP,22,3B,SS,2.2,78,80,263,238,67,10,.282,.332,.458,.790,29,45,12,0,39,22,0,2,17,32,.345,.176,.288,4,2,109,2,4,0,3.3,23.8,0.1344537815,.065,.328,4.31,-1.04,0.87,0.06,0.207,4.40,0.44,2.2,0.282,0.031,0.000,0.250,0.058,0.000,0.289
20,Marta,Gold,JAK,35,CF,1B/OF,2.1,74,80,245,221,68,4,.308,.360,.389,.749,28,59,4,1,31,9,14,3,17,43,.334,.081,.364,3,2,86,2,0,1,3.1,55.3,0.1945701357,.069,.132,2.66,1.28,0.45,-0.61,0.193,3.98,0.40,2.1,0.308,0.218,0.824,0.289,0.000,0.015,0.254
